===================================================
Source: Terzan 2, X7
Columns: Radius (km) - Mass (Msolar) - Posterior Likelihood
Date: February 2016
7.664000e+00 1.460000e+00 7.777892e-11
7.664000e+00 1.492000e+00 6.931782e-09
7.664000e+00 1.524000e+00 4.182667e-07
7.664000e+00 1.556000e+00 1.609263e-05
7.664000e+00 1.588000e+00 3.681030e-04
7.664000e+00 1.620000e+00 4.702565e-03
7.664000e+00 1.652000e+00 3.100368e-02
7.664000e+00 1.684000e+00 1.081594e-01
7.664000e+00 1.716000e+00 2.293170e-01
7.664000e+00 1.748000e+00 2.836119e-01
7.664000e+00 1.780000e+00 2.422828e-01
7.664000e+00 1.812000e+00 1.402054e-01
7.664000e+00 1.844000e+00 5.030512e-02
7.664000e+00 1.876000e+00 1.385444e-02
7.664000e+00 1.908000e+00 2.640870e-03
7.664000e+00 1.940000e+00 3.519048e-04
7.664000e+00 1.972000e+00 3.006500e-05
7.664000e+00 2.004000e+00 1.550165e-06
7.664000e+00 2.036000e+00 4.751836e-08
7.664000e+00 2.068000e+00 8.278864e-10
7.664000e+00 2.100000e+00 6.950889e-12
7.796000e+00 5.000000e-01 5.918738e-62
7.796000e+00 5.320000e-01 8.918493e-62
7.796000e+00 5.640000e-01 2.004790e-61
7.796000e+00 5.960000e-01 5.992692e-61
7.796000e+00 6.280000e-01 3.735783e-60
7.796000e+00 6.600000e-01 3.271899e-59
7.796000e+00 6.920000e-01 3.465254e-58
7.796000e+00 7.240000e-01 6.890932e-57
7.796000e+00 7.560000e-01 1.173543e-55
7.796000e+00 7.880000e-01 3.551771e-54
7.796000e+00 8.200000e-01 9.114406e-53
7.796000e+00 8.520000e-01 3.541994e-51
7.796000e+00 8.840000e-01 1.732419e-49
7.796000e+00 9.160000e-01 8.060134e-48
7.796000e+00 9.480000e-01 5.822669e-46
7.796000e+00 9.800000e-01 4.936176e-44
7.796000e+00 1.012000e+00 4.312087e-42
7.796000e+00 1.044000e+00 4.934530e-40
7.796000e+00 1.076000e+00 5.033357e-38
7.796000e+00 1.108000e+00 1.243993e-35
7.796000e+00 1.140000e+00 3.466554e-33
7.796000e+00 1.172000e+00 9.327734e-31
7.796000e+00 1.204000e+00 2.351929e-28
7.796000e+00 1.236000e+00 6.019858e-26
7.796000e+00 1.268000e+00 1.387233e-23
7.796000e+00 1.300000e+00 2.724103e-21
7.796000e+00 1.332000e+00 6.404291e-19
7.796000e+00 1.364000e+00 1.160917e-16
7.796000e+00 1.396000e+00 1.913709e-14
7.796000e+00 1.428000e+00 2.223028e-12
7.796000e+00 1.460000e+00 1.951710e-10
7.796000e+00 1.492000e+00 1.409917e-08
7.796000e+00 1.524000e+00 6.592595e-07
7.796000e+00 1.556000e+00 1.995265e-05
7.796000e+00 1.588000e+00 4.027689e-04
7.796000e+00 1.620000e+00 4.634871e-03
7.796000e+00 1.652000e+00 2.934451e-02
7.796000e+00 1.684000e+00 1.016571e-01
7.796000e+00 1.716000e+00 2.201059e-01
7.796000e+00 1.748000e+00 1.984641e-01
7.796000e+00 1.780000e+00 2.564948e-01
7.796000e+00 1.812000e+00 1.901105e-01
7.796000e+00 1.844000e+00 7.822651e-02
7.796000e+00 1.876000e+00 2.571580e-02
7.796000e+00 1.908000e+00 6.250167e-03
7.796000e+00 1.940000e+00 1.067806e-03
7.796000e+00 1.972000e+00 1.256326e-04
7.796000e+00 2.004000e+00 9.858793e-06
7.796000e+00 2.036000e+00 4.692413e-07
7.796000e+00 2.068000e+00 1.347880e-08
7.796000e+00 2.100000e+00 2.211578e-10
7.928000e+00 5.000000e-01 6.111645e-57
7.928000e+00 5.320000e-01 1.054034e-56
7.928000e+00 5.640000e-01 2.165411e-56
7.928000e+00 5.960000e-01 6.376454e-56
7.928000e+00 6.280000e-01 2.638011e-55
7.928000e+00 6.600000e-01 1.603916e-54
7.928000e+00 6.920000e-01 1.640268e-53
7.928000e+00 7.240000e-01 2.121816e-52
7.928000e+00 7.560000e-01 3.420156e-51
7.928000e+00 7.880000e-01 6.733614e-50
7.928000e+00 8.200000e-01 1.595098e-48
7.928000e+00 8.520000e-01 4.456447e-47
7.928000e+00 8.840000e-01 1.453802e-45
7.928000e+00 9.160000e-01 5.455352e-44
7.928000e+00 9.480000e-01 2.331313e-42
7.928000e+00 9.800000e-01 1.371985e-40
7.928000e+00 1.012000e+00 9.287504e-39
7.928000e+00 1.044000e+00 6.742989e-37
7.928000e+00 1.076000e+00 5.146579e-35
7.928000e+00 1.108000e+00 4.108916e-33
7.928000e+00 1.140000e+00 4.943087e-31
7.928000e+00 1.172000e+00 8.438624e-29
7.928000e+00 1.204000e+00 1.433424e-26
7.928000e+00 1.236000e+00 2.362905e-24
7.928000e+00 1.268000e+00 3.705143e-22
7.928000e+00 1.300000e+00 5.390051e-20
7.928000e+00 1.332000e+00 7.059574e-18
7.928000e+00 1.364000e+00 9.154196e-16
7.928000e+00 1.396000e+00 1.006483e-13
7.928000e+00 1.428000e+00 8.880628e-12
7.928000e+00 1.460000e+00 6.102543e-10
7.928000e+00 1.492000e+00 2.955100e-08
7.928000e+00 1.524000e+00 1.086935e-06
7.928000e+00 1.556000e+00 2.903093e-05
7.928000e+00 1.588000e+00 4.750232e-04
7.928000e+00 1.620000e+00 4.899379e-03
7.928000e+00 1.652000e+00 2.912526e-02
7.928000e+00 1.684000e+00 9.640983e-02
7.928000e+00 1.716000e+00 2.169366e-01
7.928000e+00 1.748000e+00 2.959251e-01
7.928000e+00 1.780000e+00 2.937140e-01
7.928000e+00 1.812000e+00 2.347703e-01
7.928000e+00 1.844000e+00 1.093013e-01
7.928000e+00 1.876000e+00 4.220792e-02
7.928000e+00 1.908000e+00 1.227552e-02
7.928000e+00 1.940000e+00 2.629009e-03
7.928000e+00 1.972000e+00 4.088557e-04
7.928000e+00 2.004000e+00 4.309307e-05
7.928000e+00 2.036000e+00 3.106079e-06
7.928000e+00 2.068000e+00 1.378434e-07
7.928000e+00 2.100000e+00 3.728917e-09
8.060000e+00 5.000000e-01 4.793567e-52
8.060000e+00 5.320000e-01 6.003130e-52
8.060000e+00 5.640000e-01 1.077547e-51
8.060000e+00 5.960000e-01 2.623965e-51
8.060000e+00 6.280000e-01 8.002005e-51
8.060000e+00 6.600000e-01 4.674426e-50
8.060000e+00 6.920000e-01 2.827872e-49
8.060000e+00 7.240000e-01 3.639812e-48
8.060000e+00 7.560000e-01 3.932801e-47
8.060000e+00 7.880000e-01 6.213729e-46
8.060000e+00 8.200000e-01 1.211177e-44
8.060000e+00 8.520000e-01 2.956525e-43
8.060000e+00 8.840000e-01 6.661999e-42
8.060000e+00 9.160000e-01 1.966508e-40
8.060000e+00 9.480000e-01 6.351334e-39
8.060000e+00 9.800000e-01 2.135075e-37
8.060000e+00 1.012000e+00 1.054781e-35
8.060000e+00 1.044000e+00 5.644851e-34
8.060000e+00 1.076000e+00 3.272555e-32
8.060000e+00 1.108000e+00 2.065568e-30
8.060000e+00 1.140000e+00 1.133412e-28
8.060000e+00 1.172000e+00 6.737213e-27
8.060000e+00 1.204000e+00 8.104966e-25
8.060000e+00 1.236000e+00 9.368067e-23
8.060000e+00 1.268000e+00 1.004565e-20
8.060000e+00 1.300000e+00 9.271740e-19
8.060000e+00 1.332000e+00 8.951316e-17
8.060000e+00 1.364000e+00 7.075410e-15
8.060000e+00 1.396000e+00 5.762992e-13
8.060000e+00 1.428000e+00 3.692450e-11
8.060000e+00 1.460000e+00 1.861008e-09
8.060000e+00 1.492000e+00 7.452368e-08
8.060000e+00 1.524000e+00 2.134775e-06
8.060000e+00 1.556000e+00 4.462803e-05
8.060000e+00 1.588000e+00 5.687063e-04
8.060000e+00 1.620000e+00 5.524028e-03
8.060000e+00 1.652000e+00 3.005736e-02
8.060000e+00 1.684000e+00 9.889964e-02
8.060000e+00 1.716000e+00 2.210980e-01
8.060000e+00 1.748000e+00 3.270485e-01
8.060000e+00 1.780000e+00 2.625935e-01
8.060000e+00 1.812000e+00 2.707256e-01
8.060000e+00 1.844000e+00 1.515034e-01
8.060000e+00 1.876000e+00 6.252745e-02
8.060000e+00 1.908000e+00 2.121287e-02
8.060000e+00 1.940000e+00 5.510243e-03
8.060000e+00 1.972000e+00 1.062483e-03
8.060000e+00 2.004000e+00 1.466957e-04
8.060000e+00 2.036000e+00 1.420170e-05
8.060000e+00 2.068000e+00 9.449366e-07
8.060000e+00 2.100000e+00 3.929579e-08
8.192000e+00 5.000000e-01 1.575163e-47
8.192000e+00 5.320000e-01 1.706330e-47
8.192000e+00 5.640000e-01 2.799261e-47
8.192000e+00 5.960000e-01 6.387560e-47
8.192000e+00 6.280000e-01 1.967507e-46
8.192000e+00 6.600000e-01 7.978586e-46
8.192000e+00 6.920000e-01 4.175253e-45
8.192000e+00 7.240000e-01 3.548728e-44
8.192000e+00 7.560000e-01 3.739736e-43
8.192000e+00 7.880000e-01 4.694674e-42
8.192000e+00 8.200000e-01 6.950654e-41
8.192000e+00 8.520000e-01 1.195622e-39
8.192000e+00 8.840000e-01 2.342193e-38
8.192000e+00 9.160000e-01 5.173264e-37
8.192000e+00 9.480000e-01 1.275487e-35
8.192000e+00 9.800000e-01 3.475517e-34
8.192000e+00 1.012000e+00 1.031044e-32
8.192000e+00 1.044000e+00 4.087721e-31
8.192000e+00 1.076000e+00 1.703731e-29
8.192000e+00 1.108000e+00 7.317273e-28
8.192000e+00 1.140000e+00 3.206136e-26
8.192000e+00 1.172000e+00 1.418922e-24
8.192000e+00 1.204000e+00 6.248291e-23
8.192000e+00 1.236000e+00 3.196752e-21
8.192000e+00 1.268000e+00 2.439936e-19
8.192000e+00 1.300000e+00 1.745076e-17
8.192000e+00 1.332000e+00 1.140684e-15
8.192000e+00 1.364000e+00 6.679500e-14
8.192000e+00 1.396000e+00 3.417367e-12
8.192000e+00 1.428000e+00 1.574129e-10
8.192000e+00 1.460000e+00 6.178769e-09
8.192000e+00 1.492000e+00 1.879388e-07
8.192000e+00 1.524000e+00 4.089254e-06
8.192000e+00 1.556000e+00 7.176239e-05
8.192000e+00 1.588000e+00 8.357775e-04
8.192000e+00 1.620000e+00 6.580472e-03
8.192000e+00 1.652000e+00 3.267491e-02
8.192000e+00 1.684000e+00 9.914744e-02
8.192000e+00 1.716000e+00 2.192269e-01
8.192000e+00 1.748000e+00 3.393756e-01
8.192000e+00 1.780000e+00 3.465778e-01
8.192000e+00 1.812000e+00 3.013004e-01
8.192000e+00 1.844000e+00 1.885957e-01
8.192000e+00 1.876000e+00 8.585047e-02
8.192000e+00 1.908000e+00 3.300324e-02
8.192000e+00 1.940000e+00 9.960305e-03
8.192000e+00 1.972000e+00 2.300457e-03
8.192000e+00 2.004000e+00 4.068161e-04
8.192000e+00 2.036000e+00 5.057018e-05
8.192000e+00 2.068000e+00 4.474358e-06
8.192000e+00 2.100000e+00 2.775828e-07
8.324000e+00 5.000000e-01 2.532016e-43
8.324000e+00 5.320000e-01 2.179306e-43
8.324000e+00 5.640000e-01 3.931489e-43
8.324000e+00 5.960000e-01 6.612800e-43
8.324000e+00 6.280000e-01 2.152070e-42
8.324000e+00 6.600000e-01 6.274050e-42
8.324000e+00 6.920000e-01 3.383242e-41
8.324000e+00 7.240000e-01 1.701066e-40
8.324000e+00 7.560000e-01 1.489839e-39
8.324000e+00 7.880000e-01 1.523606e-38
8.324000e+00 8.200000e-01 1.846880e-37
8.324000e+00 8.520000e-01 2.817693e-36
8.324000e+00 8.840000e-01 4.633576e-35
8.324000e+00 9.160000e-01 8.050604e-34
8.324000e+00 9.480000e-01 1.477827e-32
8.324000e+00 9.800000e-01 2.880573e-31
8.324000e+00 1.012000e+00 6.688625e-30
8.324000e+00 1.044000e+00 1.707851e-28
8.324000e+00 1.076000e+00 5.945569e-27
8.324000e+00 1.108000e+00 1.755016e-25
8.324000e+00 1.140000e+00 5.870239e-24
8.324000e+00 1.172000e+00 1.895957e-22
8.324000e+00 1.204000e+00 6.767525e-21
8.324000e+00 1.236000e+00 2.196727e-19
8.324000e+00 1.268000e+00 6.850940e-18
8.324000e+00 1.300000e+00 2.869725e-16
8.324000e+00 1.332000e+00 1.403607e-14
8.324000e+00 1.364000e+00 6.058486e-13
8.324000e+00 1.396000e+00 2.184285e-11
8.324000e+00 1.428000e+00 7.416485e-10
8.324000e+00 1.460000e+00 2.082427e-08
8.324000e+00 1.492000e+00 4.645730e-07
8.324000e+00 1.524000e+00 9.100796e-06
8.324000e+00 1.556000e+00 1.142468e-04
8.324000e+00 1.588000e+00 1.105841e-03
8.324000e+00 1.620000e+00 8.154802e-03
8.324000e+00 1.652000e+00 3.621988e-02
8.324000e+00 1.684000e+00 1.066024e-01
8.324000e+00 1.716000e+00 2.254519e-01
8.324000e+00 1.748000e+00 3.476185e-01
8.324000e+00 1.780000e+00 3.692990e-01
8.324000e+00 1.812000e+00 3.262311e-01
8.324000e+00 1.844000e+00 2.320856e-01
8.324000e+00 1.876000e+00 1.113419e-01
8.324000e+00 1.908000e+00 4.704505e-02
8.324000e+00 1.940000e+00 1.625021e-02
8.324000e+00 1.972000e+00 4.411033e-03
8.324000e+00 2.004000e+00 9.236755e-04
8.324000e+00 2.036000e+00 1.466957e-04
8.324000e+00 2.068000e+00 1.674940e-05
8.324000e+00 2.100000e+00 1.368016e-06
8.456000e+00 5.000000e-01 1.903441e-39
8.456000e+00 5.320000e-01 2.189510e-39
8.456000e+00 5.640000e-01 3.015211e-39
8.456000e+00 5.960000e-01 5.549292e-39
8.456000e+00 6.280000e-01 1.331206e-38
8.456000e+00 6.600000e-01 4.100403e-38
8.456000e+00 6.920000e-01 1.573813e-37
8.456000e+00 7.240000e-01 7.452144e-37
8.456000e+00 7.560000e-01 4.932846e-36
8.456000e+00 7.880000e-01 4.213643e-35
8.456000e+00 8.200000e-01 4.140209e-34
8.456000e+00 8.520000e-01 4.609674e-33
8.456000e+00 8.840000e-01 5.815785e-32
8.456000e+00 9.160000e-01 8.109148e-31
8.456000e+00 9.480000e-01 1.237163e-29
8.456000e+00 9.800000e-01 2.054913e-28
8.456000e+00 1.012000e+00 3.679035e-27
8.456000e+00 1.044000e+00 6.994087e-26
8.456000e+00 1.076000e+00 1.440365e-24
8.456000e+00 1.108000e+00 3.569089e-23
8.456000e+00 1.140000e+00 9.022497e-22
8.456000e+00 1.172000e+00 2.269494e-20
8.456000e+00 1.204000e+00 5.680081e-19
8.456000e+00 1.236000e+00 1.386517e-17
8.456000e+00 1.268000e+00 3.284488e-16
8.456000e+00 1.300000e+00 7.401119e-15
8.456000e+00 1.332000e+00 1.610356e-13
8.456000e+00 1.364000e+00 5.149369e-12
8.456000e+00 1.396000e+00 1.467709e-10
8.456000e+00 1.428000e+00 3.618716e-09
8.456000e+00 1.460000e+00 7.527281e-08
8.456000e+00 1.492000e+00 1.307822e-06
8.456000e+00 1.524000e+00 1.936298e-05
8.456000e+00 1.556000e+00 2.177529e-04
8.456000e+00 1.588000e+00 1.769341e-03
8.456000e+00 1.620000e+00 1.040833e-02
8.456000e+00 1.652000e+00 3.941346e-02
8.456000e+00 1.684000e+00 1.142177e-01
8.456000e+00 1.716000e+00 2.331327e-01
8.456000e+00 1.748000e+00 3.591021e-01
8.456000e+00 1.780000e+00 3.886213e-01
8.456000e+00 1.812000e+00 3.495359e-01
8.456000e+00 1.844000e+00 2.641739e-01
8.456000e+00 1.876000e+00 1.379796e-01
8.456000e+00 1.908000e+00 6.215338e-02
8.456000e+00 1.940000e+00 2.410952e-02
8.456000e+00 1.972000e+00 7.445482e-03
8.456000e+00 2.004000e+00 1.815042e-03
8.456000e+00 2.036000e+00 3.484039e-04
8.456000e+00 2.068000e+00 5.057018e-05
8.456000e+00 2.100000e+00 5.303468e-06
8.588000e+00 5.000000e-01 1.201211e-35
8.588000e+00 5.320000e-01 1.081476e-35
8.588000e+00 5.640000e-01 1.159892e-35
8.588000e+00 5.960000e-01 2.335746e-35
8.588000e+00 6.280000e-01 4.320319e-35
8.588000e+00 6.600000e-01 1.364442e-34
8.588000e+00 6.920000e-01 3.690450e-34
8.588000e+00 7.240000e-01 1.855513e-33
8.588000e+00 7.560000e-01 7.449601e-33
8.588000e+00 7.880000e-01 5.184005e-32
8.588000e+00 8.200000e-01 4.585931e-31
8.588000e+00 8.520000e-01 4.222391e-30
8.588000e+00 8.840000e-01 4.148804e-29
8.588000e+00 9.160000e-01 5.156364e-28
8.588000e+00 9.480000e-01 5.827859e-27
8.588000e+00 9.800000e-01 7.846464e-26
8.588000e+00 1.012000e+00 1.133025e-24
8.588000e+00 1.044000e+00 1.891383e-23
8.588000e+00 1.076000e+00 2.731146e-22
8.588000e+00 1.108000e+00 4.769001e-21
8.588000e+00 1.140000e+00 9.389154e-20
8.588000e+00 1.172000e+00 1.758367e-18
8.588000e+00 1.204000e+00 3.657560e-17
8.588000e+00 1.236000e+00 6.884113e-16
8.588000e+00 1.268000e+00 1.196071e-14
8.588000e+00 1.300000e+00 2.152126e-13
8.588000e+00 1.332000e+00 3.539106e-12
8.588000e+00 1.364000e+00 5.239828e-11
8.588000e+00 1.396000e+00 9.334348e-10
8.588000e+00 1.428000e+00 1.730712e-08
8.588000e+00 1.460000e+00 2.653679e-07
8.588000e+00 1.492000e+00 3.870417e-06
8.588000e+00 1.524000e+00 3.822017e-05
8.588000e+00 1.556000e+00 3.736659e-04
8.588000e+00 1.588000e+00 2.713146e-03
8.588000e+00 1.620000e+00 1.372347e-02
8.588000e+00 1.652000e+00 4.857491e-02
8.588000e+00 1.684000e+00 1.253499e-01
8.588000e+00 1.716000e+00 2.444738e-01
8.588000e+00 1.748000e+00 3.680095e-01
8.588000e+00 1.780000e+00 3.157999e-01
8.588000e+00 1.812000e+00 3.582060e-01
8.588000e+00 1.844000e+00 2.944488e-01
8.588000e+00 1.876000e+00 1.635482e-01
8.588000e+00 1.908000e+00 7.814806e-02
8.588000e+00 1.940000e+00 3.283873e-02
8.588000e+00 1.972000e+00 1.149722e-02
8.588000e+00 2.004000e+00 3.241727e-03
8.588000e+00 2.036000e+00 7.193592e-04
8.588000e+00 2.068000e+00 1.256326e-04
8.588000e+00 2.100000e+00 1.666585e-05
8.720000e+00 5.000000e-01 3.562911e-32
8.720000e+00 5.320000e-01 2.747182e-32
8.720000e+00 5.640000e-01 3.288975e-32
8.720000e+00 5.960000e-01 5.106828e-32
8.720000e+00 6.280000e-01 9.979935e-32
8.720000e+00 6.600000e-01 2.430242e-31
8.720000e+00 6.920000e-01 7.228180e-31
8.720000e+00 7.240000e-01 2.561010e-30
8.720000e+00 7.560000e-01 1.080927e-29
8.720000e+00 7.880000e-01 5.628373e-29
8.720000e+00 8.200000e-01 3.858316e-28
8.720000e+00 8.520000e-01 2.967283e-27
8.720000e+00 8.840000e-01 2.534676e-26
8.720000e+00 9.160000e-01 2.345454e-25
8.720000e+00 9.480000e-01 2.362905e-24
8.720000e+00 9.800000e-01 2.553108e-23
8.720000e+00 1.012000e+00 2.929176e-22
8.720000e+00 1.044000e+00 3.515341e-21
8.720000e+00 1.076000e+00 4.412981e-20
8.720000e+00 1.108000e+00 5.680081e-19
8.720000e+00 1.140000e+00 7.841110e-18
8.720000e+00 1.172000e+00 1.202273e-16
8.720000e+00 1.204000e+00 1.815979e-15
8.720000e+00 1.236000e+00 2.688651e-14
8.720000e+00 1.268000e+00 3.824626e-13
8.720000e+00 1.300000e+00 5.201132e-12
8.720000e+00 1.332000e+00 6.627909e-11
8.720000e+00 1.364000e+00 7.914528e-10
8.720000e+00 1.396000e+00 8.680848e-09
8.720000e+00 1.428000e+00 8.615236e-08
8.720000e+00 1.460000e+00 1.044315e-06
8.720000e+00 1.492000e+00 1.062660e-05
8.720000e+00 1.524000e+00 1.008224e-04
8.720000e+00 1.556000e+00 7.157734e-04
8.720000e+00 1.588000e+00 4.149999e-03
8.720000e+00 1.620000e+00 1.816698e-02
8.720000e+00 1.652000e+00 5.734625e-02
8.720000e+00 1.684000e+00 1.389488e-01
8.720000e+00 1.716000e+00 2.635147e-01
8.720000e+00 1.748000e+00 3.834116e-01
8.720000e+00 1.780000e+00 4.170093e-01
8.720000e+00 1.812000e+00 3.837950e-01
8.720000e+00 1.844000e+00 3.178593e-01
8.720000e+00 1.876000e+00 1.859738e-01
8.720000e+00 1.908000e+00 9.374781e-02
8.720000e+00 1.940000e+00 4.241938e-02
8.720000e+00 1.972000e+00 1.616921e-02
8.720000e+00 2.004000e+00 5.109534e-03
8.720000e+00 2.036000e+00 1.310761e-03
8.720000e+00 2.068000e+00 2.672977e-04
8.720000e+00 2.100000e+00 4.287810e-05
8.852000e+00 5.000000e-01 6.539247e-29
8.852000e+00 5.320000e-01 4.539498e-29
8.852000e+00 5.640000e-01 5.042086e-29
8.852000e+00 5.960000e-01 7.263179e-29
8.852000e+00 6.280000e-01 1.265203e-28
8.852000e+00 6.600000e-01 2.916056e-28
8.852000e+00 6.920000e-01 7.244450e-28
8.852000e+00 7.240000e-01 2.405235e-27
8.852000e+00 7.560000e-01 7.408644e-27
8.852000e+00 7.880000e-01 3.743665e-26
8.852000e+00 8.200000e-01 1.677794e-25
8.852000e+00 8.520000e-01 1.209121e-24
8.852000e+00 8.840000e-01 7.963715e-24
8.852000e+00 9.160000e-01 6.155270e-23
8.852000e+00 9.480000e-01 5.179564e-22
8.852000e+00 9.800000e-01 4.792930e-21
