===================================================
Source: EXO1745-248
Columns: Mass (Msolar) - Radius (km) - Posterior Likelihood
Date: February 2016
3.305369e+00 4.000000e+00 0.000000e+00
3.324832e+00 4.000000e+00 0.000000e+00
3.344295e+00 4.000000e+00 0.000000e+00
3.363758e+00 4.000000e+00 0.000000e+00
3.383221e+00 4.000000e+00 0.000000e+00
3.402685e+00 4.000000e+00 0.000000e+00
3.422148e+00 4.000000e+00 0.000000e+00
3.441611e+00 4.000000e+00 0.000000e+00
3.461074e+00 4.000000e+00 0.000000e+00
3.480537e+00 4.000000e+00 0.000000e+00
3.500000e+00 4.000000e+00 0.000000e+00
6.000000e-01 4.107383e+00 2.891186e-15
6.194631e-01 4.107383e+00 4.885801e-15
6.389262e-01 4.107383e+00 8.099888e-15
6.583893e-01 4.107383e+00 1.318366e-14
6.778523e-01 4.107383e+00 2.108327e-14
6.973154e-01 4.107383e+00 3.315246e-14
7.167785e-01 4.107383e+00 5.129792e-14
7.362416e-01 4.107383e+00 7.816629e-14
7.557047e-01 4.107383e+00 1.173825e-13
7.751678e-01 4.107383e+00 1.738516e-13
7.946309e-01 4.107383e+00 2.541389e-13
8.140940e-01 4.107383e+00 3.669478e-13
8.335570e-01 4.107383e+00 5.237215e-13
8.530201e-01 4.107383e+00 7.393989e-13
8.724832e-01 4.107383e+00 1.033371e-12
8.919463e-01 4.107383e+00 1.430689e-12
9.114094e-01 4.107383e+00 1.963596e-12
9.308725e-01 4.107383e+00 2.673463e-12
9.503356e-01 4.107383e+00 3.613222e-12
9.697987e-01 4.107383e+00 4.850366e-12
9.892617e-01 4.107383e+00 6.470529e-12
1.008725e+00 4.107383e+00 8.581456e-12
1.028188e+00 4.107383e+00 1.131672e-11
1.047651e+00 4.107383e+00 1.483749e-11
1.067114e+00 4.107383e+00 1.932855e-11
1.086577e+00 4.107383e+00 2.498015e-11
1.106040e+00 4.107383e+00 3.193902e-11
1.125503e+00 4.107383e+00 4.019681e-11
1.144966e+00 4.107383e+00 4.936478e-11
1.164430e+00 4.107383e+00 5.827634e-11
1.183893e+00 4.107383e+00 6.444593e-11
1.203356e+00 4.107383e+00 6.381483e-11
1.222819e+00 4.107383e+00 5.220939e-11
1.242282e+00 4.107383e+00 3.048023e-11
1.261745e+00 4.107383e+00 9.664496e-12
1.281208e+00 4.107383e+00 9.977510e-13
1.300671e+00 4.107383e+00 1.313061e-14
1.320134e+00 4.107383e+00 2.517551e-18
1.339597e+00 4.107383e+00 4.511574e-28
1.359060e+00 4.107383e+00 5.257504e-69
1.378523e+00 4.107383e+00 0.000000e+00
1.397987e+00 4.107383e+00 0.000000e+00
1.417450e+00 4.107383e+00 0.000000e+00
1.436913e+00 4.107383e+00 0.000000e+00
1.456376e+00 4.107383e+00 0.000000e+00
1.475839e+00 4.107383e+00 0.000000e+00
1.495302e+00 4.107383e+00 0.000000e+00
1.514765e+00 4.107383e+00 0.000000e+00
1.534228e+00 4.107383e+00 0.000000e+00
1.553691e+00 4.107383e+00 0.000000e+00
1.573154e+00 4.107383e+00 0.000000e+00
1.592617e+00 4.107383e+00 0.000000e+00
1.612081e+00 4.107383e+00 0.000000e+00
1.631544e+00 4.107383e+00 0.000000e+00
1.651007e+00 4.107383e+00 0.000000e+00
1.670470e+00 4.107383e+00 0.000000e+00
1.689933e+00 4.107383e+00 0.000000e+00
1.709396e+00 4.107383e+00 0.000000e+00
1.728859e+00 4.107383e+00 0.000000e+00
1.748322e+00 4.107383e+00 0.000000e+00
1.767785e+00 4.107383e+00 0.000000e+00
1.787248e+00 4.107383e+00 0.000000e+00
1.806711e+00 4.107383e+00 0.000000e+00
1.826174e+00 4.107383e+00 0.000000e+00
1.845638e+00 4.107383e+00 0.000000e+00
1.865101e+00 4.107383e+00 0.000000e+00
1.884564e+00 4.107383e+00 0.000000e+00
1.904027e+00 4.107383e+00 0.000000e+00
1.923490e+00 4.107383e+00 0.000000e+00
1.942953e+00 4.107383e+00 0.000000e+00
1.962416e+00 4.107383e+00 0.000000e+00
1.981879e+00 4.107383e+00 0.000000e+00
2.001342e+00 4.107383e+00 0.000000e+00
2.020805e+00 4.107383e+00 0.000000e+00
2.040268e+00 4.107383e+00 0.000000e+00
2.059732e+00 4.107383e+00 0.000000e+00
2.079195e+00 4.107383e+00 0.000000e+00
2.098658e+00 4.107383e+00 0.000000e+00
2.118121e+00 4.107383e+00 0.000000e+00
2.137584e+00 4.107383e+00 0.000000e+00
2.157047e+00 4.107383e+00 0.000000e+00
2.176510e+00 4.107383e+00 0.000000e+00
2.195973e+00 4.107383e+00 0.000000e+00
2.215436e+00 4.107383e+00 0.000000e+00
2.234899e+00 4.107383e+00 0.000000e+00
2.254362e+00 4.107383e+00 0.000000e+00
2.273826e+00 4.107383e+00 0.000000e+00
2.293289e+00 4.107383e+00 0.000000e+00
2.312752e+00 4.107383e+00 0.000000e+00
2.332215e+00 4.107383e+00 0.000000e+00
2.351678e+00 4.107383e+00 0.000000e+00
2.371141e+00 4.107383e+00 0.000000e+00
2.390604e+00 4.107383e+00 0.000000e+00
2.410067e+00 4.107383e+00 0.000000e+00
2.429530e+00 4.107383e+00 0.000000e+00
2.448993e+00 4.107383e+00 0.000000e+00
2.468456e+00 4.107383e+00 0.000000e+00
2.487919e+00 4.107383e+00 0.000000e+00
2.507383e+00 4.107383e+00 0.000000e+00
2.526846e+00 4.107383e+00 0.000000e+00
2.546309e+00 4.107383e+00 0.000000e+00
2.565772e+00 4.107383e+00 0.000000e+00
2.585235e+00 4.107383e+00 0.000000e+00
2.604698e+00 4.107383e+00 0.000000e+00
2.624161e+00 4.107383e+00 0.000000e+00
2.643624e+00 4.107383e+00 0.000000e+00
2.663087e+00 4.107383e+00 0.000000e+00
2.682550e+00 4.107383e+00 0.000000e+00
2.702013e+00 4.107383e+00 0.000000e+00
2.721477e+00 4.107383e+00 0.000000e+00
2.740940e+00 4.107383e+00 0.000000e+00
2.760403e+00 4.107383e+00 0.000000e+00
2.779866e+00 4.107383e+00 0.000000e+00
2.799329e+00 4.107383e+00 0.000000e+00
2.818792e+00 4.107383e+00 0.000000e+00
2.838255e+00 4.107383e+00 0.000000e+00
2.857718e+00 4.107383e+00 0.000000e+00
2.877181e+00 4.107383e+00 0.000000e+00
2.896644e+00 4.107383e+00 0.000000e+00
2.916107e+00 4.107383e+00 0.000000e+00
2.935570e+00 4.107383e+00 0.000000e+00
2.955034e+00 4.107383e+00 0.000000e+00
2.974497e+00 4.107383e+00 0.000000e+00
2.993960e+00 4.107383e+00 0.000000e+00
3.013423e+00 4.107383e+00 0.000000e+00
3.032886e+00 4.107383e+00 0.000000e+00
3.052349e+00 4.107383e+00 0.000000e+00
3.071812e+00 4.107383e+00 0.000000e+00
3.091275e+00 4.107383e+00 0.000000e+00
3.110738e+00 4.107383e+00 0.000000e+00
3.130201e+00 4.107383e+00 0.000000e+00
3.149664e+00 4.107383e+00 0.000000e+00
3.169128e+00 4.107383e+00 0.000000e+00
3.188591e+00 4.107383e+00 0.000000e+00
3.208054e+00 4.107383e+00 0.000000e+00
3.227517e+00 4.107383e+00 0.000000e+00
3.246980e+00 4.107383e+00 0.000000e+00
3.266443e+00 4.107383e+00 0.000000e+00
3.285906e+00 4.107383e+00 0.000000e+00
3.305369e+00 4.107383e+00 0.000000e+00
3.324832e+00 4.107383e+00 0.000000e+00
3.344295e+00 4.107383e+00 0.000000e+00
3.363758e+00 4.107383e+00 0.000000e+00
3.383221e+00 4.107383e+00 0.000000e+00
3.402685e+00 4.107383e+00 0.000000e+00
3.422148e+00 4.107383e+00 0.000000e+00
3.441611e+00 4.107383e+00 0.000000e+00
3.461074e+00 4.107383e+00 0.000000e+00
3.480537e+00 4.107383e+00 0.000000e+00
3.500000e+00 4.107383e+00 0.000000e+00
6.000000e-01 4.214765e+00 4.072298e-15
6.194631e-01 4.214765e+00 6.947352e-15
6.389262e-01 4.214765e+00 1.162868e-14
6.583893e-01 4.214765e+00 1.911172e-14
6.778523e-01 4.214765e+00 3.086418e-14
6.973154e-01 4.214765e+00 4.901421e-14
7.167785e-01 4.214765e+00 7.659990e-14
7.362416e-01 4.214765e+00 1.178958e-13
7.557047e-01 4.214765e+00 1.788364e-13
7.751678e-01 4.214765e+00 2.675608e-13
7.946309e-01 4.214765e+00 3.951091e-13
8.140940e-01 4.214765e+00 5.763093e-13
8.335570e-01 4.214765e+00 8.309049e-13
8.530201e-01 4.214765e+00 1.184985e-12
8.724832e-01 4.214765e+00 1.672803e-12
8.919463e-01 4.214765e+00 2.339078e-12
9.114094e-01 4.214765e+00 3.241926e-12
9.308725e-01 4.214765e+00 4.456558e-12
9.503356e-01 4.214765e+00 6.079933e-12
9.697987e-01 4.214765e+00 8.236544e-12
9.892617e-01 4.214765e+00 1.108541e-11
1.008725e+00 4.214765e+00 1.482823e-11
1.028188e+00 4.214765e+00 1.971793e-11
1.047651e+00 4.214765e+00 2.606597e-11
1.067114e+00 4.214765e+00 3.424406e-11
1.086577e+00 4.214765e+00 4.467118e-11
1.106040e+00 4.214765e+00 5.776758e-11
1.125503e+00 4.214765e+00 7.384082e-11
1.144966e+00 4.214765e+00 9.284275e-11
1.164430e+00 4.214765e+00 1.139061e-10
1.183893e+00 4.214765e+00 1.345724e-10
1.203356e+00 4.214765e+00 1.497961e-10
1.222819e+00 4.214765e+00 1.514738e-10
1.242282e+00 4.214765e+00 1.307729e-10
1.261745e+00 4.214765e+00 8.654521e-11
1.281208e+00 4.214765e+00 3.627229e-11
1.300671e+00 4.214765e+00 6.834757e-12
1.320134e+00 4.214765e+00 3.155877e-13
1.339597e+00 4.214765e+00 1.197396e-15
1.359060e+00 4.214765e+00 1.400427e-20
1.378523e+00 4.214765e+00 1.981519e-34
1.397987e+00 4.214765e+00 6.071851e-97
1.417450e+00 4.214765e+00 0.000000e+00
1.436913e+00 4.214765e+00 0.000000e+00
1.456376e+00 4.214765e+00 0.000000e+00
1.475839e+00 4.214765e+00 0.000000e+00
1.495302e+00 4.214765e+00 0.000000e+00
1.514765e+00 4.214765e+00 0.000000e+00
1.534228e+00 4.214765e+00 0.000000e+00
1.553691e+00 4.214765e+00 0.000000e+00
1.573154e+00 4.214765e+00 0.000000e+00
1.592617e+00 4.214765e+00 0.000000e+00
1.612081e+00 4.214765e+00 0.000000e+00
1.631544e+00 4.214765e+00 0.000000e+00
1.651007e+00 4.214765e+00 0.000000e+00
1.670470e+00 4.214765e+00 0.000000e+00
1.689933e+00 4.214765e+00 0.000000e+00
1.709396e+00 4.214765e+00 0.000000e+00
1.728859e+00 4.214765e+00 0.000000e+00
1.748322e+00 4.214765e+00 0.000000e+00
1.767785e+00 4.214765e+00 0.000000e+00
1.787248e+00 4.214765e+00 0.000000e+00
1.806711e+00 4.214765e+00 0.000000e+00
1.826174e+00 4.214765e+00 0.000000e+00
1.845638e+00 4.214765e+00 0.000000e+00
1.865101e+00 4.214765e+00 0.000000e+00
1.884564e+00 4.214765e+00 0.000000e+00
1.904027e+00 4.214765e+00 0.000000e+00
1.923490e+00 4.214765e+00 0.000000e+00
1.942953e+00 4.214765e+00 0.000000e+00
1.962416e+00 4.214765e+00 0.000000e+00
1.981879e+00 4.214765e+00 0.000000e+00
2.001342e+00 4.214765e+00 0.000000e+00
2.020805e+00 4.214765e+00 0.000000e+00
2.040268e+00 4.214765e+00 0.000000e+00
2.059732e+00 4.214765e+00 0.000000e+00
2.079195e+00 4.214765e+00 0.000000e+00
2.098658e+00 4.214765e+00 0.000000e+00
2.118121e+00 4.214765e+00 0.000000e+00
2.137584e+00 4.214765e+00 0.000000e+00
2.157047e+00 4.214765e+00 0.000000e+00
2.176510e+00 4.214765e+00 0.000000e+00
2.195973e+00 4.214765e+00 0.000000e+00
2.215436e+00 4.214765e+00 0.000000e+00
2.234899e+00 4.214765e+00 0.000000e+00
2.254362e+00 4.214765e+00 0.000000e+00
2.273826e+00 4.214765e+00 0.000000e+00
2.293289e+00 4.214765e+00 0.000000e+00
2.312752e+00 4.214765e+00 0.000000e+00
2.332215e+00 4.214765e+00 0.000000e+00
2.351678e+00 4.214765e+00 0.000000e+00
2.371141e+00 4.214765e+00 0.000000e+00
2.390604e+00 4.214765e+00 0.000000e+00
2.410067e+00 4.214765e+00 0.000000e+00
2.429530e+00 4.214765e+00 0.000000e+00
2.448993e+00 4.214765e+00 0.000000e+00
2.468456e+00 4.214765e+00 0.000000e+00
2.487919e+00 4.214765e+00 0.000000e+00
2.507383e+00 4.214765e+00 0.000000e+00
2.526846e+00 4.214765e+00 0.000000e+00
2.546309e+00 4.214765e+00 0.000000e+00
2.565772e+00 4.214765e+00 0.000000e+00
2.585235e+00 4.214765e+00 0.000000e+00
2.604698e+00 4.214765e+00 0.000000e+00
2.624161e+00 4.214765e+00 0.000000e+00
2.643624e+00 4.214765e+00 0.000000e+00
2.663087e+00 4.214765e+00 0.000000e+00
2.682550e+00 4.214765e+00 0.000000e+00
2.702013e+00 4.214765e+00 0.000000e+00
2.721477e+00 4.214765e+00 0.000000e+00
2.740940e+00 4.214765e+00 0.000000e+00
2.760403e+00 4.214765e+00 0.000000e+00
2.779866e+00 4.214765e+00 0.000000e+00
2.799329e+00 4.214765e+00 0.000000e+00
2.818792e+00 4.214765e+00 0.000000e+00
2.838255e+00 4.214765e+00 0.000000e+00
2.857718e+00 4.214765e+00 0.000000e+00
2.877181e+00 4.214765e+00 0.000000e+00
2.896644e+00 4.214765e+00 0.000000e+00
2.916107e+00 4.214765e+00 0.000000e+00
2.935570e+00 4.214765e+00 0.000000e+00
2.955034e+00 4.214765e+00 0.000000e+00
2.974497e+00 4.214765e+00 0.000000e+00
2.993960e+00 4.214765e+00 0.000000e+00
3.013423e+00 4.214765e+00 0.000000e+00
3.032886e+00 4.214765e+00 0.000000e+00
3.052349e+00 4.214765e+00 0.000000e+00
3.071812e+00 4.214765e+00 0.000000e+00
3.091275e+00 4.214765e+00 0.000000e+00
3.110738e+00 4.214765e+00 0.000000e+00
3.130201e+00 4.214765e+00 0.000000e+00
3.149664e+00 4.214765e+00 0.000000e+00
3.169128e+00 4.214765e+00 0.000000e+00
3.188591e+00 4.214765e+00 0.000000e+00
3.208054e+00 4.214765e+00 0.000000e+00
3.227517e+00 4.214765e+00 0.000000e+00
3.246980e+00 4.214765e+00 0.000000e+00
3.266443e+00 4.214765e+00 0.000000e+00
3.285906e+00 4.214765e+00 0.000000e+00
3.305369e+00 4.214765e+00 0.000000e+00
3.324832e+00 4.214765e+00 0.000000e+00
3.344295e+00 4.214765e+00 0.000000e+00
3.363758e+00 4.214765e+00 0.000000e+00
3.383221e+00 4.214765e+00 0.000000e+00
3.402685e+00 4.214765e+00 0.000000e+00
3.422148e+00 4.214765e+00 0.000000e+00
3.441611e+00 4.214765e+00 0.000000e+00
3.461074e+00 4.214765e+00 0.000000e+00
3.480537e+00 4.214765e+00 0.000000e+00
3.500000e+00 4.214765e+00 0.000000e+00
6.000000e-01 4.322148e+00 5.689428e-15
6.194631e-01 4.322148e+00 9.791211e-15
6.389262e-01 4.322148e+00 1.653373e-14
6.583893e-01 4.322148e+00 2.741542e-14
6.778523e-01 4.322148e+00 4.467166e-14
6.973154e-01 4.322148e+00 7.158227e-14
7.167785e-01 4.322148e+00 1.128853e-13
7.362416e-01 4.322148e+00 1.753272e-13
7.557047e-01 4.322148e+00 2.683860e-13
7.751678e-01 4.322148e+00 4.052155e-13
7.946309e-01 4.322148e+00 6.038671e-13
8.140940e-01 4.322148e+00 8.888659e-13
8.335570e-01 4.322148e+00 1.293234e-12
8.530201e-01 4.322148e+00 1.861080e-12
8.724832e-01 4.322148e+00 2.650915e-12
8.919463e-01 4.322148e+00 3.739883e-12
9.114094e-01 4.322148e+00 5.229155e-12
9.308725e-01 4.322148e+00 7.250785e-12
9.503356e-01 4.322148e+00 9.976367e-12
9.697987e-01 4.322148e+00 1.362788e-11
9.892617e-01 4.322148e+00 1.849102e-11
1.008725e+00 4.322148e+00 2.493109e-11
1.028188e+00 4.322148e+00 3.341101e-11
1.047651e+00 4.322148e+00 4.450953e-11
1.067114e+00 4.322148e+00 5.893497e-11
1.086577e+00 4.322148e+00 7.752443e-11
1.106040e+00 4.322148e+00 1.012075e-10
1.125503e+00 4.322148e+00 1.308954e-10
1.144966e+00 4.322148e+00 1.672227e-10
1.164430e+00 4.322148e+00 2.100276e-10
1.183893e+00 4.322148e+00 2.574069e-10
1.203356e+00 4.322148e+00 3.042217e-10
1.222819e+00 4.322148e+00 3.402632e-10
1.242282e+00 4.322148e+00 3.494205e-10
1.261745e+00 4.322148e+00 3.135526e-10
1.281208e+00 4.322148e+00 2.264425e-10
1.300671e+00 4.322148e+00 1.144695e-10
1.320134e+00 4.322148e+00 3.186419e-11
1.339597e+00 4.322148e+00 3.235480e-12
1.359060e+00 4.322148e+00 6.013087e-14
1.378523e+00 4.322148e+00 5.028992e-17
1.397987e+00 4.322148e+00 1.153378e-23
1.417450e+00 4.322148e+00 2.328402e-43
1.436913e+00 4.322148e+00 1.589297e-139
1.456376e+00 4.322148e+00 0.000000e+00
1.475839e+00 4.322148e+00 0.000000e+00
1.495302e+00 4.322148e+00 0.000000e+00
1.514765e+00 4.322148e+00 0.000000e+00
1.534228e+00 4.322148e+00 0.000000e+00
1.553691e+00 4.322148e+00 0.000000e+00
1.573154e+00 4.322148e+00 0.000000e+00
1.592617e+00 4.322148e+00 0.000000e+00
1.612081e+00 4.322148e+00 0.000000e+00
1.631544e+00 4.322148e+00 0.000000e+00
1.651007e+00 4.322148e+00 0.000000e+00
1.670470e+00 4.322148e+00 0.000000e+00
1.689933e+00 4.322148e+00 0.000000e+00
1.709396e+00 4.322148e+00 0.000000e+00
1.728859e+00 4.322148e+00 0.000000e+00
1.748322e+00 4.322148e+00 0.000000e+00
1.767785e+00 4.322148e+00 0.000000e+00
1.787248e+00 4.322148e+00 0.000000e+00
1.806711e+00 4.322148e+00 0.000000e+00
1.826174e+00 4.322148e+00 0.000000e+00
1.845638e+00 4.322148e+00 0.000000e+00
1.865101e+00 4.322148e+00 0.000000e+00
1.884564e+00 4.322148e+00 0.000000e+00
1.904027e+00 4.322148e+00 0.000000e+00
1.923490e+00 4.322148e+00 0.000000e+00
1.942953e+00 4.322148e+00 0.000000e+00
1.962416e+00 4.322148e+00 0.000000e+00
1.981879e+00 4.322148e+00 0.000000e+00
2.001342e+00 4.322148e+00 0.000000e+00
2.020805e+00 4.322148e+00 0.000000e+00
2.040268e+00 4.322148e+00 0.000000e+00
2.059732e+00 4.322148e+00 0.000000e+00
2.079195e+00 4.322148e+00 0.000000e+00
2.098658e+00 4.322148e+00 0.000000e+00
2.118121e+00 4.322148e+00 0.000000e+00
2.137584e+00 4.322148e+00 0.000000e+00
2.157047e+00 4.322148e+00 0.000000e+00
2.176510e+00 4.322148e+00 0.000000e+00
2.195973e+00 4.322148e+00 0.000000e+00
2.215436e+00 4.322148e+00 0.000000e+00
2.234899e+00 4.322148e+00 0.000000e+00
2.254362e+00 4.322148e+00 0.000000e+00
2.273826e+00 4.322148e+00 0.000000e+00
2.293289e+00 4.322148e+00 0.000000e+00
2.312752e+00 4.322148e+00 0.000000e+00
2.332215e+00 4.322148e+00 0.000000e+00
2.351678e+00 4.322148e+00 0.000000e+00
2.371141e+00 4.322148e+00 0.000000e+00
2.390604e+00 4.322148e+00 0.000000e+00
2.410067e+00 4.322148e+00 0.000000e+00
2.429530e+00 4.322148e+00 0.000000e+00
2.448993e+00 4.322148e+00 0.000000e+00
2.468456e+00 4.322148e+00 0.000000e+00
2.487919e+00 4.322148e+00 0.000000e+00
2.507383e+00 4.322148e+00 0.000000e+00
2.526846e+00 4.322148e+00 0.000000e+00
2.546309e+00 4.322148e+00 0.000000e+00
2.565772e+00 4.322148e+00 0.000000e+00
2.585235e+00 4.322148e+00 0.000000e+00
2.604698e+00 4.322148e+00 0.000000e+00
2.624161e+00 4.322148e+00 0.000000e+00
2.643624e+00 4.322148e+00 0.000000e+00
2.663087e+00 4.322148e+00 0.000000e+00
2.682550e+00 4.322148e+00 0.000000e+00
2.702013e+00 4.322148e+00 0.000000e+00
2.721477e+00 4.322148e+00 0.000000e+00
2.740940e+00 4.322148e+00 0.000000e+00
2.760403e+00 4.322148e+00 0.000000e+00
2.779866e+00 4.322148e+00 0.000000e+00
2.799329e+00 4.322148e+00 0.000000e+00
2.818792e+00 4.322148e+00 0.000000e+00
2.838255e+00 4.322148e+00 0.000000e+00
2.857718e+00 4.322148e+00 0.000000e+00
2.877181e+00 4.322148e+00 0.000000e+00
2.896644e+00 4.322148e+00 0.000000e+00
2.916107e+00 4.322148e+00 0.000000e+00
2.935570e+00 4.322148e+00 0.000000e+00
2.955034e+00 4.322148e+00 0.000000e+00
2.974497e+00 4.322148e+00 0.000000e+00
2.993960e+00 4.322148e+00 0.000000e+00
3.013423e+00 4.322148e+00 0.000000e+00
3.032886e+00 4.322148e+00 0.000000e+00
3.052349e+00 4.322148e+00 0.000000e+00
