! central density (gr/cm^3) 	 Radius (km) 	 Mass (Msolar)
1.188254e+15 			  9.691 		  0.881
1.200136e+15 			  9.686 		  0.893
1.212138e+15 			  9.681 		  0.904
1.224259e+15 			  9.676 		  0.916
1.236502e+15 			  9.672 		  0.928
1.248867e+15 			  9.667 		  0.939
1.261355e+15 			  9.662 		  0.951
1.273969e+15 			  9.657 		  0.962
1.286709e+15 			  9.652 		  0.974
1.299576e+15 			  9.646 		  0.986
1.312571e+15 			  9.641 		  0.997
1.325697e+15 			  9.636 		  1.009
1.338954e+15 			  9.630 		  1.020
1.352344e+15 			  9.625 		  1.032
1.365867e+15 			  9.619 		  1.043
1.379526e+15 			  9.613 		  1.054
1.393321e+15 			  9.607 		  1.066
1.407254e+15 			  9.601 		  1.077
1.421327e+15 			  9.595 		  1.088
1.435540e+15 			  9.589 		  1.099
1.449895e+15 			  9.582 		  1.110
1.464394e+15 			  9.575 		  1.121
1.479038e+15 			  9.569 		  1.132
1.493829e+15 			  9.561 		  1.143
1.508767e+15 			  9.554 		  1.154
1.523855e+15 			  9.547 		  1.165
1.539093e+15 			  9.540 		  1.175
1.554484e+15 			  9.532 		  1.186
1.570029e+15 			  9.524 		  1.196
1.585729e+15 			  9.516 		  1.207
1.601587e+15 			  9.508 		  1.217
1.617603e+15 			  9.500 		  1.227
1.633779e+15 			  9.491 		  1.237
1.650116e+15 			  9.483 		  1.247
1.666617e+15 			  9.474 		  1.257
1.683284e+15 			  9.465 		  1.267
1.700116e+15 			  9.456 		  1.277
1.717118e+15 			  9.447 		  1.286
1.734289e+15 			  9.437 		  1.296
1.751632e+15 			  9.428 		  1.305
1.769148e+15 			  9.418 		  1.314
1.786840e+15 			  9.408 		  1.323
1.804708e+15 			  9.398 		  1.332
1.822755e+15 			  9.387 		  1.341
1.840983e+15 			  9.377 		  1.350
1.859392e+15 			  9.366 		  1.359
1.877986e+15 			  9.355 		  1.367
1.896766e+15 			  9.344 		  1.376
1.915734e+15 			  9.333 		  1.384
1.934891e+15 			  9.322 		  1.392
1.954240e+15 			  9.310 		  1.400
1.973782e+15 			  9.299 		  1.408
1.993520e+15 			  9.287 		  1.416
2.013455e+15 			  9.275 		  1.424
2.033590e+15 			  9.263 		  1.431
2.053926e+15 			  9.251 		  1.438
2.074465e+15 			  9.239 		  1.446
2.095210e+15 			  9.226 		  1.453
2.116162e+15 			  9.214 		  1.460
2.137324e+15 			  9.201 		  1.466
2.158697e+15 			  9.188 		  1.473
2.180284e+15 			  9.176 		  1.480
2.202087e+15 			  9.163 		  1.486
2.224107e+15 			  9.150 		  1.492
2.246349e+15 			  9.137 		  1.498
2.268812e+15 			  9.123 		  1.505
2.291500e+15 			  9.110 		  1.511
2.314415e+15 			  9.096 		  1.516
2.337559e+15 			  9.083 		  1.522
2.360935e+15 			  9.069 		  1.527
2.384544e+15 			  9.055 		  1.533
2.408390e+15 			  9.041 		  1.538
2.432474e+15 			  9.027 		  1.543
2.456798e+15 			  9.013 		  1.548
2.481366e+15 			  8.999 		  1.553
2.506180e+15 			  8.985 		  1.558
2.531242e+15 			  8.971 		  1.562
2.556554e+15 			  8.957 		  1.567
2.582120e+15 			  8.942 		  1.571
2.607941e+15 			  8.928 		  1.576
2.634020e+15 			  8.913 		  1.580
2.660361e+15 			  8.899 		  1.584
2.686964e+15 			  8.884 		  1.588
2.713834e+15 			  8.870 		  1.591
2.740972e+15 			  8.855 		  1.595
2.768382e+15 			  8.841 		  1.599
2.796066e+15 			  8.826 		  1.602
2.824026e+15 			  8.811 		  1.605
2.852267e+15 			  8.797 		  1.608
2.880789e+15 			  8.782 		  1.612
2.909597e+15 			  8.767 		  1.615
2.938693e+15 			  8.752 		  1.617
2.968080e+15 			  8.737 		  1.620
2.997761e+15 			  8.723 		  1.623
3.027738e+15 			  8.707 		  1.625
3.058016e+15 			  8.692 		  1.628
3.088596e+15 			  8.678 		  1.630
3.119482e+15 			  8.663 		  1.633
3.150677e+15 			  8.648 		  1.635
3.182184e+15 			  8.633 		  1.637
3.214005e+15 			  8.618 		  1.639
3.246145e+15 			  8.604 		  1.641
3.278607e+15 			  8.589 		  1.642
3.311393e+15 			  8.574 		  1.644
3.344507e+15 			  8.559 		  1.646
3.377952e+15 			  8.544 		  1.647
3.411731e+15 			  8.530 		  1.649
3.445849e+15 			  8.515 		  1.650
3.480307e+15 			  8.500 		  1.651
3.515110e+15 			  8.485 		  1.653
3.550261e+15 			  8.471 		  1.654
3.585764e+15 			  8.456 		  1.655
3.621622e+15 			  8.442 		  1.656
3.657838e+15 			  8.427 		  1.657
3.694416e+15 			  8.412 		  1.658
3.731360e+15 			  8.398 		  1.658
3.768674e+15 			  8.383 		  1.659
3.806361e+15 			  8.368 		  1.660
3.844424e+15 			  8.357 		  1.660
3.882869e+15 			  8.346 		  1.660
3.921697e+15 			  8.336 		  1.661
3.960914e+15 			  8.326 		  1.661
4.000523e+15 			  8.315 		  1.661
4.040529e+15 			  8.305 		  1.661
4.080934e+15 			  8.294 		  1.662
4.121743e+15 			  8.283 		  1.662
4.162961e+15 			  8.272 		  1.662
4.204590e+15 			  8.260 		  1.662
